,name,#oe,#ue,#grainy,#blurry,#people_not_ratings
35722,voc_emotic_ava/JPEGImages__2011_006304.jpg,3,4,3,0,6
35723,voc_emotic_ava/JPEGImages__2012_000035.jpg,1,5,0,0,8
35724,voc_emotic_ava/JPEGImages__2012_000295.jpg,2,0,2,0,10
35725,voc_emotic_ava/JPEGImages__2012_001411.jpg,2,1,2,0,10
35726,voc_emotic_ava/JPEGImages__2012_001817.jpg,3,1,2,0,10
35727,voc_emotic_ava/JPEGImages__2012_002378.jpg,2,2,3,1,8
35728,voc_emotic_ava/JPEGImages__2012_002798.jpg,2,1,1,0,10
35729,voc_emotic_ava/VOC2012__2007_003194.jpg,2,1,1,0,10
35730,voc_emotic_ava/VOC2012__2008_000881.jpg,4,1,1,1,7
35731,voc_emotic_ava/VOC2012__2008_001276.jpg,4,1,1,0,11
35732,voc_emotic_ava/VOC2012__2008_002290.jpg,2,1,2,0,10
35733,voc_emotic_ava/VOC2012__2008_002519.jpg,4,0,2,1,9
35734,voc_emotic_ava/VOC2012__2008_002561.jpg,4,2,1,0,9
35735,voc_emotic_ava/VOC2012__2008_004248.jpg,3,1,1,0,9
35736,voc_emotic_ava/VOC2012__2008_004262.jpg,4,0,2,0,8
35737,voc_emotic_ava/VOC2012__2008_005473.jpg,3,1,1,0,11
35738,voc_emotic_ava/VOC2012__2008_005927.jpg,4,4,0,0,7
35739,voc_emotic_ava/VOC2012__2008_006428.jpg,1,8,2,0,6
35740,voc_emotic_ava/VOC2012__2008_006430.jpg,3,1,0,0,11
35741,voc_emotic_ava/VOC2012__2008_006645.jpg,4,1,1,0,10
35742,voc_emotic_ava/VOC2012__2008_006829.jpg,5,1,0,0,10
35743,voc_emotic_ava/VOC2012__2008_007419.jpg,3,2,0,1,9
35744,voc_emotic_ava/VOC2012__2009_000382.jpg,2,2,1,0,10
35745,voc_emotic_ava/VOC2012__2009_000575.jpg,2,2,1,0,10
35746,voc_emotic_ava/VOC2012__2009_001883.jpg,4,2,0,0,10
35747,voc_emotic_ava/VOC2012__2009_002416.jpg,2,2,2,1,9
35748,voc_emotic_ava/VOC2012__2009_003226.jpg,3,1,1,0,10
35749,voc_emotic_ava/VOC2012__2009_003728.jpg,3,1,2,0,11
35750,voc_emotic_ava/VOC2012__2009_003844.jpg,4,1,2,0,9
35751,voc_emotic_ava/VOC2012__2009_004586.jpg,5,1,0,0,10
35752,voc_emotic_ava/VOC2012__2009_004969.jpg,3,1,0,0,10
35753,voc_emotic_ava/VOC2012__2009_005101.jpg,5,0,1,0,9
35754,voc_emotic_ava/VOC2012__2009_005264.jpg,3,2,1,0,9
35755,voc_emotic_ava/VOC2012__2010_000966.jpg,4,1,0,1,10
35756,voc_emotic_ava/VOC2012__2010_001751.jpg,3,1,1,0,10
35757,voc_emotic_ava/VOC2012__2010_002444.jpg,4,0,1,0,11
35758,voc_emotic_ava/VOC2012__2010_003790.jpg,5,1,0,0,10
35759,voc_emotic_ava/VOC2012__2010_004127.jpg,2,1,2,0,9
35760,voc_emotic_ava/VOC2012__2010_005019.jpg,2,3,1,0,9
35761,voc_emotic_ava/VOC2012__2010_005665.jpg,2,1,2,0,10
35762,voc_emotic_ava/VOC2012__2010_005781.jpg,2,1,2,0,10
35763,voc_emotic_ava/VOC2012__2010_006759.jpg,4,0,1,2,5
35764,voc_emotic_ava/VOC2012__2011_000955.jpg,3,1,2,0,8
35765,voc_emotic_ava/VOC2012__2011_001997.jpg,3,1,2,0,9
35766,voc_emotic_ava/VOC2012__2011_002032.jpg,3,1,1,1,9
35767,voc_emotic_ava/VOC2012__2011_002213.jpg,5,0,0,1,9
35768,voc_emotic_ava/VOC2012__2011_002888.jpg,4,1,0,2,8
35769,voc_emotic_ava/VOC2012__2011_003658.jpg,1,2,2,0,10
35770,voc_emotic_ava/VOC2012__2011_003974.jpg,2,1,2,0,12
35771,voc_emotic_ava/VOC2012__2011_005441.jpg,3,1,1,1,10
35772,voc_emotic_ava/VOC2012__2012_000939.jpg,3,1,1,1,9
35773,voc_emotic_ava/VOC2012__2012_001113.jpg,4,1,0,0,10
35774,voc_emotic_ava/VOC2012__2012_001151.jpg,2,3,2,0,51
35775,voc_emotic_ava/VOC2012__2012_001474.jpg,2,5,0,1,7
35776,voc_emotic_ava/VOC2012__2012_001630.jpg,2,5,0,1,7
35777,voc_emotic_ava/VOC2012__2012_001835.jpg,2,2,2,1,9
35778,voc_emotic_ava/VOC2012__2012_002005.jpg,3,3,0,0,9
35779,voc_emotic_ava/VOC2012__2012_002194.jpg,3,1,1,2,8
35780,voc_emotic_ava/VOC2012__2012_002564.jpg,4,2,0,2,7
35781,blur_dataset/motion0217.jpg,1,3,4,4,3
35782,blur_dataset/out_of_focus0141.jpg,6,3,2,0,4
35783,blur_dataset/out_of_focus0289.jpg,6,3,1,0,5
35784,blur_dataset/out_of_focus0482.jpg,5,2,2,1,5
35785,blur_dataset/out_of_focus0606.jpg,5,3,1,1,4
35786,blur_dataset/out_of_focus0671.jpg,6,3,1,1,4
35787,voc_emotic_ava/AVA__110448.jpg,6,3,1,0,4
35788,voc_emotic_ava/AVA__131452.jpg,8,2,1,0,4
35789,voc_emotic_ava/AVA__15929.jpg,6,2,2,0,4
35790,voc_emotic_ava/AVA__173734.jpg,1,9,1,0,4
35791,voc_emotic_ava/AVA__17680.jpg,6,2,2,0,5
35792,voc_emotic_ava/AVA__177627.jpg,3,3,3,2,3
35793,voc_emotic_ava/AVA__258336.jpg,5,2,2,0,5
35794,voc_emotic_ava/AVA__260787.jpg,6,3,1,0,4
35795,voc_emotic_ava/AVA__300698.jpg,4,3,2,3,4
35796,voc_emotic_ava/AVA__325079.jpg,5,3,3,0,4
35797,voc_emotic_ava/AVA__36446.jpg,7,1,2,0,4
35798,voc_emotic_ava/AVA__38084.jpg,2,9,1,0,3
35799,voc_emotic_ava/AVA__419104.jpg,5,3,1,1,4
35800,voc_emotic_ava/AVA__430836.jpg,4,3,3,0,4
35801,voc_emotic_ava/AVA__431917.jpg,4,3,3,1,4
35802,voc_emotic_ava/AVA__432010.jpg,4,4,2,0,4
35803,voc_emotic_ava/AVA__446564.jpg,4,2,4,1,5
35804,voc_emotic_ava/AVA__466895.jpg,4,3,3,0,4
35805,voc_emotic_ava/AVA__470999.jpg,3,4,2,1,4
35806,voc_emotic_ava/AVA__56750.jpg,4,3,4,1,4
35807,voc_emotic_ava/AVA__578174.jpg,0,8,3,1,3
35808,voc_emotic_ava/AVA__581078.jpg,5,1,3,0,6
35809,voc_emotic_ava/AVA__600522.jpg,1,8,1,0,4
35810,voc_emotic_ava/AVA__604749.jpg,5,4,2,0,4
35811,voc_emotic_ava/AVA__613078.jpg,4,3,2,2,4
35812,voc_emotic_ava/AVA__62571.jpg,4,4,2,0,4
35813,voc_emotic_ava/AVA__64181.jpg,3,3,3,1,5
35814,voc_emotic_ava/AVA__64275.jpg,6,4,1,0,3
35815,voc_emotic_ava/AVA__676217.jpg,3,7,2,0,4
35816,voc_emotic_ava/AVA__6900.jpg,5,2,2,0,5
35817,voc_emotic_ava/AVA__694306.jpg,3,4,3,0,4
35818,voc_emotic_ava/AVA__734732.jpg,5,3,1,3,3
35819,voc_emotic_ava/AVA__736607.jpg,6,2,2,0,4
35820,voc_emotic_ava/AVA__854570.jpg,2,5,2,2,4
35821,voc_emotic_ava/AVA__89992.jpg,6,3,1,0,4
35822,voc_emotic_ava/AVA__921788.jpg,7,3,0,0,5
35823,voc_emotic_ava/EMOTIC__2kxt6aalvzns648b55.jpg,6,1,2,2,4
35824,voc_emotic_ava/EMOTIC__COCO_train2014_000000007782.jpg,6,3,2,0,4
35825,voc_emotic_ava/EMOTIC__COCO_train2014_000000035725.jpg,6,2,1,2,4
35826,voc_emotic_ava/EMOTIC__COCO_train2014_000000047813.jpg,6,2,2,1,5
35827,voc_emotic_ava/EMOTIC__COCO_train2014_000000060812.jpg,6,3,1,0,4
35828,voc_emotic_ava/EMOTIC__COCO_train2014_000000106874.jpg,5,3,2,2,4
35829,voc_emotic_ava/EMOTIC__COCO_train2014_000000129056.jpg,5,3,2,0,4
35830,voc_emotic_ava/EMOTIC__COCO_train2014_000000129272.jpg,6,3,1,0,4
35831,voc_emotic_ava/EMOTIC__COCO_train2014_000000158051.jpg,6,2,3,0,4
35832,voc_emotic_ava/EMOTIC__COCO_train2014_000000163903.jpg,3,3,2,2,4
35833,voc_emotic_ava/EMOTIC__COCO_train2014_000000170689.jpg,5,3,2,0,4
35834,voc_emotic_ava/EMOTIC__COCO_train2014_000000181054.jpg,2,4,4,1,4
35835,voc_emotic_ava/EMOTIC__COCO_train2014_000000196286.jpg,6,2,2,0,4
35836,voc_emotic_ava/EMOTIC__COCO_train2014_000000208196.jpg,5,3,2,0,4
35837,voc_emotic_ava/EMOTIC__COCO_train2014_000000224304.jpg,4,4,2,0,4
35838,voc_emotic_ava/EMOTIC__COCO_train2014_000000240339.jpg,6,2,1,1,4
35839,voc_emotic_ava/EMOTIC__COCO_train2014_000000329239.jpg,6,2,2,1,4
35840,voc_emotic_ava/EMOTIC__COCO_train2014_000000348609.jpg,6,2,2,0,4
35841,voc_emotic_ava/EMOTIC__COCO_train2014_000000380344.jpg,5,4,1,0,4
35842,voc_emotic_ava/EMOTIC__COCO_train2014_000000381403.jpg,3,3,2,1,5
35843,voc_emotic_ava/EMOTIC__COCO_train2014_000000422591.jpg,4,5,1,0,4
35844,voc_emotic_ava/EMOTIC__COCO_train2014_000000434916.jpg,8,2,1,0,4
35845,voc_emotic_ava/EMOTIC__COCO_train2014_000000442685.jpg,3,4,2,1,4
35846,voc_emotic_ava/EMOTIC__COCO_train2014_000000472266.jpg,4,3,1,2,4
35847,voc_emotic_ava/EMOTIC__COCO_train2014_000000482326.jpg,6,3,2,1,5
35848,voc_emotic_ava/EMOTIC__COCO_train2014_000000507157.jpg,5,3,2,0,4
35849,voc_emotic_ava/EMOTIC__COCO_train2014_000000527446.jpg,3,2,3,2,4
35850,voc_emotic_ava/EMOTIC__COCO_train2014_000000532635.jpg,4,3,4,1,5
35851,voc_emotic_ava/EMOTIC__COCO_train2014_000000562801.jpg,6,1,3,0,5
35852,voc_emotic_ava/EMOTIC__COCO_val2014_000000024040.jpg,4,3,2,1,4
35853,voc_emotic_ava/EMOTIC__COCO_val2014_000000053431.jpg,7,3,2,0,4
35854,voc_emotic_ava/EMOTIC__COCO_val2014_000000067422.jpg,7,2,1,0,4
35855,voc_emotic_ava/EMOTIC__COCO_val2014_000000090991.jpg,6,2,2,0,4
35856,voc_emotic_ava/EMOTIC__COCO_val2014_000000132272.jpg,6,2,1,1,4
35857,voc_emotic_ava/EMOTIC__COCO_val2014_000000150508.jpg,7,2,2,0,4
35858,voc_emotic_ava/EMOTIC__COCO_val2014_000000152211.jpg,4,4,2,0,4
35859,voc_emotic_ava/EMOTIC__COCO_val2014_000000177953.jpg,4,4,2,1,3
35860,voc_emotic_ava/EMOTIC__COCO_val2014_000000187852.jpg,5,2,2,1,4
35861,voc_emotic_ava/EMOTIC__COCO_val2014_000000208549.jpg,5,4,3,0,4
35862,voc_emotic_ava/EMOTIC__COCO_val2014_000000215914.jpg,6,2,1,1,5
35863,voc_emotic_ava/EMOTIC__COCO_val2014_000000226967.jpg,7,2,1,0,4
35864,voc_emotic_ava/EMOTIC__COCO_val2014_000000227226.jpg,5,2,2,1,5
35865,voc_emotic_ava/EMOTIC__COCO_val2014_000000262148.jpg,5,2,3,0,4
35866,voc_emotic_ava/EMOTIC__COCO_val2014_000000496334.jpg,0,7,2,1,4
35867,voc_emotic_ava/EMOTIC__COCO_val2014_000000533743.jpg,2,7,1,0,4
35868,voc_emotic_ava/EMOTIC__h7upbwzpiwl2hsb587.jpg,4,3,2,1,4
35869,voc_emotic_ava/EMOTIC__sun_aufdvpbsyfromtaq.jpg,7,1,2,0,5
35870,voc_emotic_ava/JPEGImages__2007_004998.jpg,3,4,3,0,5
35871,voc_emotic_ava/JPEGImages__2008_000548.jpg,4,2,2,2,4
35872,voc_emotic_ava/JPEGImages__2008_001451.jpg,4,2,5,0,4
35873,voc_emotic_ava/JPEGImages__2008_003929.jpg,3,4,2,1,5
35874,voc_emotic_ava/JPEGImages__2008_004230.jpg,6,3,2,0,4
35875,voc_emotic_ava/JPEGImages__2008_004492.jpg,6,2,1,1,4
35876,voc_emotic_ava/JPEGImages__2008_005208.jpg,4,2,4,1,4
35877,voc_emotic_ava/JPEGImages__2008_006833.jpg,6,3,1,0,4
35878,voc_emotic_ava/JPEGImages__2008_008055.jpg,4,3,3,0,4
35879,voc_emotic_ava/JPEGImages__2009_000121.jpg,5,3,2,0,4
35880,voc_emotic_ava/JPEGImages__2009_000169.jpg,5,3,1,1,4
35881,voc_emotic_ava/JPEGImages__2009_000526.jpg,5,2,3,0,4
35882,voc_emotic_ava/JPEGImages__2009_000992.jpg,6,2,3,0,4
35883,voc_emotic_ava/JPEGImages__2009_001002.jpg,6,2,3,0,4
35884,voc_emotic_ava/JPEGImages__2009_001212.jpg,4,2,4,0,4
35885,voc_emotic_ava/JPEGImages__2009_001733.jpg,5,3,3,0,4
35886,voc_emotic_ava/JPEGImages__2009_002311.jpg,2,5,1,1,5
35887,voc_emotic_ava/JPEGImages__2009_002423.jpg,7,2,1,0,4
35888,voc_emotic_ava/JPEGImages__2009_002673.jpg,4,3,2,1,4
35889,voc_emotic_ava/JPEGImages__2009_003000.jpg,5,3,3,0,4
35890,voc_emotic_ava/JPEGImages__2009_004052.jpg,6,2,2,0,4
35891,voc_emotic_ava/JPEGImages__2009_004301.jpg,5,2,2,0,5
35892,voc_emotic_ava/JPEGImages__2009_004857.jpg,4,4,2,0,4
35893,voc_emotic_ava/JPEGImages__2010_000928.jpg,4,3,1,1,5
35894,voc_emotic_ava/JPEGImages__2010_001337.jpg,4,2,4,1,4
35895,voc_emotic_ava/JPEGImages__2010_002215.jpg,4,3,3,1,4
35896,voc_emotic_ava/JPEGImages__2010_003252.jpg,4,2,2,2,4
35897,voc_emotic_ava/JPEGImages__2010_003257.jpg,7,2,1,0,4
35898,voc_emotic_ava/JPEGImages__2010_003560.jpg,5,1,3,1,4
35899,voc_emotic_ava/JPEGImages__2010_004694.jpg,5,1,3,0,5
35900,voc_emotic_ava/JPEGImages__2010_005216.jpg,3,5,1,0,4
35901,voc_emotic_ava/JPEGImages__2010_005230.jpg,6,3,1,0,4
35902,voc_emotic_ava/JPEGImages__2011_001114.jpg,3,3,3,1,4
35903,voc_emotic_ava/JPEGImages__2011_002478.jpg,5,3,2,0,4
35904,voc_emotic_ava/JPEGImages__2011_002708.jpg,3,4,2,1,4
35905,voc_emotic_ava/JPEGImages__2011_003668.jpg,4,6,1,0,4
35906,voc_emotic_ava/JPEGImages__2011_005190.jpg,4,3,2,0,4
35907,voc_emotic_ava/JPEGImages__2011_005356.jpg,3,5,2,1,4
35908,voc_emotic_ava/JPEGImages__2011_006361.jpg,2,3,2,2,4
35909,voc_emotic_ava/JPEGImages__2011_006382.jpg,3,2,4,1,4
35910,voc_emotic_ava/JPEGImages__2012_000296.jpg,5,2,3,0,4
35911,voc_emotic_ava/JPEGImages__2012_000308.jpg,5,1,2,3,4
35912,voc_emotic_ava/JPEGImages__2012_001007.jpg,5,3,2,0,4
35913,voc_emotic_ava/JPEGImages__2012_003618.jpg,4,5,3,0,3
35914,voc_emotic_ava/VOC2012__2007_000862.jpg,4,2,3,2,4
35915,voc_emotic_ava/VOC2012__2008_000441.jpg,4,3,2,1,4
35916,voc_emotic_ava/VOC2012__2008_000927.jpg,5,2,3,0,5
35917,voc_emotic_ava/VOC2012__2008_001198.jpg,6,2,1,1,4
35918,voc_emotic_ava/VOC2012__2008_003966.jpg,5,3,1,1,4
35919,voc_emotic_ava/VOC2012__2008_005615.jpg,7,2,1,0,4
35920,voc_emotic_ava/VOC2012__2008_005947.jpg,6,4,2,0,4
35921,voc_emotic_ava/VOC2012__2008_005963.jpg,6,1,3,0,4
35922,voc_emotic_ava/VOC2012__2008_006441.jpg,6,3,1,0,4
35923,voc_emotic_ava/VOC2012__2008_007867.jpg,6,2,2,0,4
35924,voc_emotic_ava/VOC2012__2009_000226.jpg,7,2,1,0,4
35925,voc_emotic_ava/VOC2012__2009_000642.jpg,5,2,3,0,4
35926,voc_emotic_ava/VOC2012__2009_001214.jpg,6,3,1,0,4
35927,voc_emotic_ava/VOC2012__2009_001930.jpg,5,3,1,1,4
35928,voc_emotic_ava/VOC2012__2009_002302.jpg,4,3,1,2,4
35929,voc_emotic_ava/VOC2012__2009_002930.jpg,5,3,2,0,4
35930,voc_emotic_ava/VOC2012__2009_003403.jpg,6,2,2,0,4
35931,voc_emotic_ava/VOC2012__2009_004146.jpg,4,3,3,0,4
35932,voc_emotic_ava/VOC2012__2009_004150.jpg,5,3,3,0,4
35933,voc_emotic_ava/VOC2012__2010_001055.jpg,5,2,3,0,4
35934,voc_emotic_ava/VOC2012__2010_001696.jpg,2,4,1,3,4
35935,voc_emotic_ava/VOC2012__2010_002739.jpg,4,4,2,0,4
35936,voc_emotic_ava/VOC2012__2010_003347.jpg,6,3,1,0,4
35937,voc_emotic_ava/VOC2012__2010_003931.jpg,2,5,2,1,4
35938,voc_emotic_ava/VOC2012__2010_004829.jpg,3,2,3,2,4
35939,voc_emotic_ava/VOC2012__2010_005580.jpg,5,2,3,0,4
35940,voc_emotic_ava/VOC2012__2010_006001.jpg,6,2,2,0,5
35941,voc_emotic_ava/VOC2012__2010_006754.jpg,5,3,1,1,4
35942,voc_emotic_ava/VOC2012__2011_003744.jpg,4,2,3,1,4
35943,voc_emotic_ava/VOC2012__2011_004509.jpg,2,3,2,2,4
35944,voc_emotic_ava/VOC2012__2011_005384.jpg,3,2,4,1,4
35945,voc_emotic_ava/VOC2012__2011_005548.jpg,3,4,3,0,4
35946,voc_emotic_ava/VOC2012__2012_000097.jpg,3,4,2,2,5
35947,voc_emotic_ava/VOC2012__2012_000966.jpg,6,3,1,0,4
35948,voc_emotic_ava/VOC2012__2012_001320.jpg,6,2,2,1,4
35949,voc_emotic_ava/VOC2012__2012_001824.jpg,8,1,1,0,4
35950,voc_emotic_ava/VOC2012__2012_002108.jpg,5,2,0,2,5
35951,voc_emotic_ava/VOC2012__2012_002904.jpg,1,5,2,2,4
35952,voc_emotic_ava/VOC2012__2012_003022.jpg,7,1,2,0,4
35953,voc_emotic_ava/VOC2012__2012_003065.jpg,2,5,4,1,3
35954,voc_emotic_ava/VOC2012__2012_003439.jpg,3,3,3,1,4
35955,voc_emotic_ava/VOC2012__2012_003751.jpg,6,2,2,0,5
35956,voc_emotic_ava/AVA__870012.jpg,5,1,0,1,50
35957,voc_emotic_ava/AVA__871558.jpg,4,5,3,1,54
35958,voc_emotic_ava/EMOTIC__COCO_train2014_000000111262.jpg,0,0,0,0,44
35959,voc_emotic_ava/JPEGImages__2011_005293.jpg,6,1,1,0,50
35960,voc_emotic_ava/VOC2012__2008_001309.jpg,4,0,3,0,52
35961,voc_emotic_ava/VOC2012__2008_003903.jpg,5,9,4,0,47
35962,blur_dataset/out_of_focus0223.jpg,1,0,3,29,8
35963,blur_dataset/out_of_focus0244.jpg,5,4,0,6,29
35964,voc_emotic_ava/AVA__166917.jpg,2,3,0,7,26
35965,voc_emotic_ava/AVA__223244.jpg,11,1,4,5,12
35966,voc_emotic_ava/AVA__311386.jpg,9,3,7,11,4
35967,voc_emotic_ava/AVA__311876.jpg,1,10,2,7,20
35968,voc_emotic_ava/AVA__52776.jpg,4,1,10,7,17
35969,voc_emotic_ava/AVA__607188.jpg,3,3,4,1,29
35970,voc_emotic_ava/AVA__695990.jpg,2,5,6,2,30
35971,voc_emotic_ava/AVA__735585.jpg,6,1,0,3,33
35972,voc_emotic_ava/AVA__760048.jpg,1,4,6,1,29
35973,voc_emotic_ava/AVA__818159.jpg,2,11,7,2,22
35974,voc_emotic_ava/AVA__86602.jpg,1,3,0,15,21
35975,voc_emotic_ava/EMOTIC__1alwrd9fhen3ublu2g.jpg,3,0,2,32,1
35976,voc_emotic_ava/EMOTIC__7okrk0d56cbhuiaaij.jpg,3,0,5,10,22
35977,voc_emotic_ava/EMOTIC__COCO_train2014_000000006380.jpg,3,6,8,7,14
35978,voc_emotic_ava/EMOTIC__COCO_train2014_000000100142.jpg,3,1,4,2,33
35979,voc_emotic_ava/EMOTIC__COCO_train2014_000000373318.jpg,2,8,2,4,22
35980,voc_emotic_ava/EMOTIC__COCO_train2014_000000402392.jpg,3,0,6,4,29
35981,voc_emotic_ava/EMOTIC__COCO_train2014_000000456216.jpg,3,3,3,7,24
35982,voc_emotic_ava/EMOTIC__COCO_train2014_000000499179.jpg,10,4,12,0,18
35983,voc_emotic_ava/EMOTIC__COCO_val2014_000000049068.jpg,4,0,1,2,34
35984,voc_emotic_ava/EMOTIC__COCO_val2014_000000132544.jpg,1,7,8,3,26
35985,voc_emotic_ava/JPEGImages__2008_003585.jpg,3,3,8,21,8
35986,voc_emotic_ava/JPEGImages__2008_005564.jpg,7,4,10,9,13
35987,voc_emotic_ava/JPEGImages__2008_006094.jpg,1,3,7,3,29
35988,voc_emotic_ava/JPEGImages__2008_006604.jpg,23,1,4,1,16
35989,voc_emotic_ava/JPEGImages__2008_008210.jpg,2,11,1,11,12
35990,voc_emotic_ava/JPEGImages__2008_008287.jpg,5,9,0,0,25
35991,voc_emotic_ava/JPEGImages__2010_000321.jpg,3,2,4,0,30
35992,voc_emotic_ava/JPEGImages__2010_000778.jpg,3,19,5,2,16
35993,voc_emotic_ava/JPEGImages__2010_003097.jpg,2,3,7,3,26
35994,voc_emotic_ava/JPEGImages__2010_004917.jpg,5,4,5,2,22
35995,voc_emotic_ava/JPEGImages__2010_006435.jpg,5,9,6,6,13
35996,voc_emotic_ava/JPEGImages__2012_000483.jpg,0,0,5,26,1
35997,voc_emotic_ava/JPEGImages__2012_001321.jpg,5,10,4,8,16
35998,voc_emotic_ava/JPEGImages__2012_002355.jpg,1,7,11,1,24
35999,voc_emotic_ava/JPEGImages__2012_002449.jpg,0,3,15,3,1
36000,voc_emotic_ava/VOC2012__2007_001594.jpg,7,6,8,4,14
36001,voc_emotic_ava/VOC2012__2008_003031.jpg,9,1,5,9,21
36002,voc_emotic_ava/VOC2012__2008_003270.jpg,2,22,1,1,19
36003,voc_emotic_ava/VOC2012__2008_007109.jpg,11,4,7,3,15
36004,voc_emotic_ava/VOC2012__2008_007770.jpg,8,1,10,15,10
36005,voc_emotic_ava/VOC2012__2010_001541.jpg,4,3,19,8,6
36006,voc_emotic_ava/VOC2012__2010_002942.jpg,4,9,13,2,12
36007,voc_emotic_ava/VOC2012__2011_005178.jpg,26,3,5,0,2
36008,voc_emotic_ava/VOC2012__2011_007108.jpg,3,17,7,3,1
36009,blur_dataset/motion0004.jpg,7,10,2,0,3
36010,blur_dataset/out_of_focus0316.jpg,12,5,1,0,3
36011,voc_emotic_ava/AVA__107451.jpg,7,10,0,1,3
36012,voc_emotic_ava/AVA__116944.jpg,11,6,1,0,3
36013,voc_emotic_ava/AVA__126582.jpg,6,10,2,0,3
36014,voc_emotic_ava/AVA__131019.jpg,9,9,1,0,3
36015,voc_emotic_ava/AVA__138644.jpg,10,6,1,0,4
36016,voc_emotic_ava/AVA__150357.jpg,7,11,1,0,3
36017,voc_emotic_ava/AVA__167916.jpg,11,6,1,0,3
36018,voc_emotic_ava/AVA__200391.jpg,5,11,2,0,4
36019,voc_emotic_ava/AVA__22782.jpg,8,10,0,0,3
36020,voc_emotic_ava/AVA__239494.jpg,9,7,2,0,3
36021,voc_emotic_ava/AVA__240047.jpg,9,9,0,0,3
36022,voc_emotic_ava/AVA__244682.jpg,12,6,0,0,3
36023,voc_emotic_ava/AVA__24718.jpg,7,8,1,0,5
36024,voc_emotic_ava/AVA__252643.jpg,11,6,1,0,4
36025,voc_emotic_ava/AVA__262478.jpg,12,6,1,0,2
36026,voc_emotic_ava/AVA__307437.jpg,7,6,2,5,1
36027,voc_emotic_ava/AVA__315218.jpg,12,6,0,0,4
36028,voc_emotic_ava/AVA__328478.jpg,11,7,0,0,3
36029,voc_emotic_ava/AVA__332370.jpg,7,11,0,0,3
36030,voc_emotic_ava/AVA__341702.jpg,6,12,0,0,3
36031,voc_emotic_ava/AVA__394449.jpg,11,8,0,0,3
36032,voc_emotic_ava/AVA__42199.jpg,11,8,0,0,3
36033,voc_emotic_ava/AVA__426612.jpg,8,8,2,1,3
36034,voc_emotic_ava/AVA__432390.jpg,7,10,1,0,4
36035,voc_emotic_ava/AVA__453550.jpg,5,10,2,1,4
36036,voc_emotic_ava/AVA__456701.jpg,10,6,1,0,4
36037,voc_emotic_ava/AVA__464972.jpg,7,11,1,0,3
36038,voc_emotic_ava/AVA__525404.jpg,12,6,0,0,3
36039,voc_emotic_ava/AVA__544415.jpg,9,6,0,0,6
36040,voc_emotic_ava/AVA__546993.jpg,10,8,1,0,3
36041,voc_emotic_ava/AVA__555056.jpg,11,6,1,0,3
36042,voc_emotic_ava/AVA__577359.jpg,13,8,0,0,3
36043,voc_emotic_ava/AVA__588680.jpg,6,12,0,0,3
36044,voc_emotic_ava/AVA__62292.jpg,8,8,2,0,3
36045,voc_emotic_ava/AVA__656493.jpg,8,8,2,0,3
36046,voc_emotic_ava/AVA__6608.jpg,9,10,1,0,3
36047,voc_emotic_ava/AVA__704239.jpg,11,6,1,0,3
36048,voc_emotic_ava/AVA__719228.jpg,12,7,0,0,4
36049,voc_emotic_ava/AVA__763901.jpg,5,11,2,0,4
36050,voc_emotic_ava/AVA__764147.jpg,8,9,2,0,3
36051,voc_emotic_ava/AVA__795072.jpg,10,8,2,0,3
36052,voc_emotic_ava/AVA__795530.jpg,10,8,1,0,3
36053,voc_emotic_ava/AVA__801588.jpg,8,9,0,0,4
36054,voc_emotic_ava/AVA__838551.jpg,10,8,0,0,3
36055,voc_emotic_ava/AVA__876003.jpg,9,6,3,0,3
36056,voc_emotic_ava/AVA__878721.jpg,10,7,1,0,3
36057,voc_emotic_ava/AVA__892446.jpg,10,6,1,0,4
36058,voc_emotic_ava/AVA__900504.jpg,5,12,2,0,2
36059,voc_emotic_ava/AVA__91082.jpg,10,7,1,0,3
36060,voc_emotic_ava/EMOTIC__0o0velo0y57u4c7hse.jpg,9,6,2,0,4
36061,voc_emotic_ava/EMOTIC__3v6tvue9kz204j148k.jpg,10,8,1,0,3
36062,voc_emotic_ava/EMOTIC__5ge7zew0lvotgbpuss.jpg,9,8,2,0,3
36063,voc_emotic_ava/EMOTIC__COCO_train2014_000000032868.jpg,9,8,1,0,3
36064,voc_emotic_ava/EMOTIC__COCO_train2014_000000039270.jpg,6,7,2,5,1
36065,voc_emotic_ava/EMOTIC__COCO_train2014_000000054375.jpg,9,9,1,0,3
36066,voc_emotic_ava/EMOTIC__COCO_train2014_000000091276.jpg,12,5,1,0,3
36067,voc_emotic_ava/EMOTIC__COCO_train2014_000000121782.jpg,8,7,2,0,4
36068,voc_emotic_ava/EMOTIC__COCO_train2014_000000126264.jpg,11,6,2,0,3
36069,voc_emotic_ava/EMOTIC__COCO_train2014_000000139551.jpg,8,9,1,0,3
36070,voc_emotic_ava/EMOTIC__COCO_train2014_000000152431.jpg,9,7,1,0,4
36071,voc_emotic_ava/EMOTIC__COCO_train2014_000000161818.jpg,8,8,1,1,3
36072,voc_emotic_ava/EMOTIC__COCO_train2014_000000174028.jpg,11,6,1,0,3
36073,voc_emotic_ava/EMOTIC__COCO_train2014_000000193110.jpg,10,8,1,0,3
36074,voc_emotic_ava/EMOTIC__COCO_train2014_000000205323.jpg,9,9,0,0,3
36075,voc_emotic_ava/EMOTIC__COCO_train2014_000000210472.jpg,9,7,1,0,4
